Make,Model,Year,Engine Cylinders,Driven Wheels,Price
GMC,Sierra 1500,2016,6,rwd,37070
GMC,Sierra 1500,2016,8,rwd,40930
GMC,Sierra 1500,2016,8,4wd,54540
GMC,Sierra 1500,2016,8,rwd,44420
GMC,Sierra 1500,2016,6,rwd,31390
GMC,Sierra 1500,2016,6,4wd,40915
GMC,Sierra 1500,2016,8,4wd,40775
GMC,Sierra 1500,2016,6,4wd,31655
GMC,Sierra 1500,2016,8,rwd,51090
GMC,Sierra 1500,2016,6,4wd,38370
GMC,Sierra 1500,2016,6,4wd,38670
GMC,Sierra 1500,2016,6,4wd,35370
GMC,Sierra 1500,2016,8,rwd,37625
GMC,Sierra 1500,2016,8,rwd,44120
GMC,Sierra 1500,2017,8,rwd,44840
GMC,Sierra 1500,2017,8,rwd,52155
GMC,Sierra 1500,2017,8,4wd,45330
GMC,Sierra 1500,2017,6,rwd,32230
GMC,Sierra 1500,2017,6,rwd,28205
GMC,Sierra 1500,2017,8,4wd,45390
GMC,Sierra 1500,2017,6,4wd,39160
GMC,Sierra 1500,2017,8,rwd,41420
GMC,Sierra 1500,2017,6,4wd,41405
GMC,Sierra 1500,2017,8,rwd,44540
GMC,Sierra 1500,2017,8,rwd,38115
GMC,Sierra 1500,2017,6,4wd,32145
GMC,Sierra 1500,2017,6,4wd,43995
GMC,Sierra 1500,2017,8,rwd,52455
GMC,Sierra 1500,2017,6,rwd,37560
GMC,Sierra 1500,2017,8,4wd,47690
GMC,Sierra 1500,2017,6,rwd,28595
GMC,Sierra 1500,2017,8,4wd,55605
GMC,Sierra 1500,2017,6,4wd,36210
GMC,Sierra 1500,2017,6,rwd,34955
GMC,Sierra 1500,2017,6,rwd,36720
GMC,Sierra 1500,2017,6,rwd,40025
GMC,Sierra 1500,2017,6,4wd,38860
GMC,Sierra 1500,2017,8,4wd,41265
GMC,Sierra 1500,2017,8,4wd,55305
GMC,Sierra 1500,2017,8,4wd,47990
GMC,Sierra 1500,2017,6,4wd,32445
GMC,Sierra 1500,2017,8,rwd,42080
GMC,Sierra 1500,2017,6,4wd,39870
GMC,Sierra 1500,2017,6,rwd,35080
GMC,Sierra 1500HD,2006,8,4wd,34640
GMC,Sierra 1500HD,2006,8,rwd,31405
GMC,Sierra 1500HD,2006,8,rwd,33330
GMC,Sierra 1500HD,2006,8,4wd,36525
GMC,Sierra 1500HD,2006,8,4wd,33115
GMC,Sierra 1500HD,2006,8,rwd,29745
GMC,Sierra C3,2001,8,4wd,38370
GMC,Sierra Classic 1500,1999,8,rwd,4439
GMC,Sierra Classic 1500,1999,8,4wd,4827
GMC,Sierra Classic 1500,1999,8,4wd,4715
GMC,Sierra Classic 1500,1999,8,rwd,4287
Mitsubishi,Sigma,1990,6,fwd,2000
Oldsmobile,Silhouette,2002,6,4wd,35970
Oldsmobile,Silhouette,2002,6,fwd,26995
Oldsmobile,Silhouette,2002,6,4wd,33925
Oldsmobile,Silhouette,2002,6,fwd,31355
Oldsmobile,Silhouette,2002,6,fwd,33400
Oldsmobile,Silhouette,2003,6,fwd,33740
Oldsmobile,Silhouette,2003,6,fwd,28040
Oldsmobile,Silhouette,2003,6,4wd,36340
Oldsmobile,Silhouette,2003,6,fwd,31690
Oldsmobile,Silhouette,2003,6,4wd,34290
Oldsmobile,Silhouette,2004,6,4wd,36795
Oldsmobile,Silhouette,2004,6,4wd,34740
Oldsmobile,Silhouette,2004,6,fwd,32125
Oldsmobile,Silhouette,2004,6,fwd,34185
Oldsmobile,Silhouette,2004,6,fwd,28465
Rolls-Royce,Silver Seraph,2001,12,rwd,219900
Rolls-Royce,Silver Seraph,2002,12,rwd,229990
Chevrolet,Silverado 1500 Classic,2007,8,4wd,26685
Chevrolet,Silverado 1500 Classic,2007,8,rwd,23350
Chevrolet,Silverado 1500 Classic,2007,8,rwd,26930
Chevrolet,Silverado 1500 Classic,2007,8,rwd,27135
Chevrolet,Silverado 1500 Classic,2007,8,4wd,25845
Chevrolet,Silverado 1500 Classic,2007,8,4wd,31375
Chevrolet,Silverado 1500 Classic,2007,6,4wd,24020
Chevrolet,Silverado 1500 Classic,2007,8,rwd,28515
Chevrolet,Silverado 1500 Classic,2007,8,4wd,31810
Chevrolet,Silverado 1500 Classic,2007,8,4wd,29580
Chevrolet,Silverado 1500 Classic,2007,8,4wd,31465
Chevrolet,Silverado 1500 Classic,2007,6,rwd,20515
Chevrolet,Silverado 1500 Classic,2007,6,4wd,19865
Chevrolet,Silverado 1500 Classic,2007,8,4wd,29380
Chevrolet,Silverado 1500 Classic,2007,8,4wd,26975
Chevrolet,Silverado 1500 Classic,2007,6,rwd,23940
Chevrolet,Silverado 1500 Classic,2007,8,rwd,25960
Chevrolet,Silverado 1500 Classic,2007,8,rwd,30755
Chevrolet,Silverado 1500 Classic,2007,8,rwd,26460
Chevrolet,Silverado 1500 Classic,2007,6,rwd,20075
Chevrolet,Silverado 1500 Classic,2007,8,rwd,32330
Chevrolet,Silverado 1500 Classic,2007,8,rwd,24965
Chevrolet,Silverado 1500 Classic,2007,8,4wd,27060
Chevrolet,Silverado 1500 Classic,2007,8,rwd,24515
Chevrolet,Silverado 1500 Classic,2007,6,4wd,23575
Chevrolet,Silverado 1500 Classic,2007,8,4wd,33425
Chevrolet,Silverado 1500 Classic,2007,8,4wd,33395
Chevrolet,Silverado 1500 Classic,2007,6,rwd,15840
Chevrolet,Silverado 1500 Classic,2007,8,4wd,33135
Chevrolet,Silverado 1500 Classic,2007,8,4wd,28410
Chevrolet,Silverado 1500 Classic,2007,8,rwd,28705
Chevrolet,Silverado 1500 Classic,2007,8,rwd,23640
Chevrolet,Silverado 1500 Classic,2007,6,rwd,16115
Chevrolet,Silverado 1500 Classic,2007,8,4wd,28460
Chevrolet,Silverado 1500 Classic,2007,8,rwd,30570
Chevrolet,Silverado 1500 Classic,2007,8,rwd,25915
Chevrolet,Silverado 1500 Classic,2007,8,rwd,28995
Chevrolet,Silverado 1500 Classic,2007,8,rwd,30315
Chevrolet,Silverado 1500 Classic,2007,8,rwd,30465
Chevrolet,Silverado 1500 Classic,2007,8,rwd,33280
Chevrolet,Silverado 1500 Classic,2007,6,rwd,21465
Chevrolet,Silverado 1500 Classic,2007,8,4wd,31665
Chevrolet,Silverado 1500 Classic,2007,8,4wd,29980
Chevrolet,Silverado 1500 Classic,2007,6,4wd,19620
Chevrolet,Silverado 1500 Classic,2007,8,4wd,33575
Chevrolet,Silverado 1500 Classic,2007,8,4wd,27250
Chevrolet,Silverado 1500 Classic,2007,8,4wd,28485
Chevrolet,Silverado 1500 Classic,2007,8,4wd,35160
Chevrolet,Silverado 1500 Classic,2007,8,rwd,28555
Chevrolet,Silverado 1500 Hybrid,2011,8,4wd,48205
Chevrolet,Silverado 1500 Hybrid,2011,8,rwd,45055
Chevrolet,Silverado 1500 Hybrid,2011,8,rwd,38725
Chevrolet,Silverado 1500 Hybrid,2011,8,4wd,41875
Chevrolet,Silverado 1500 Hybrid,2012,8,4wd,42840
Chevrolet,Silverado 1500 Hybrid,2012,8,4wd,49620
Chevrolet,Silverado 1500 Hybrid,2012,8,rwd,39640
Chevrolet,Silverado 1500 Hybrid,2012,8,rwd,46420
Chevrolet,Silverado 1500 Hybrid,2013,8,4wd,51490
Chevrolet,Silverado 1500 Hybrid,2013,8,rwd,47915
Chevrolet,Silverado 1500 Hybrid,2013,8,rwd,41135
Chevrolet,Silverado 1500 Hybrid,2013,8,4wd,44710
Chevrolet,Silverado 1500,2015,8,4wd,46110
Chevrolet,Silverado 1500,2015,6,4wd,35920
Chevrolet,Silverado 1500,2015,6,rwd,28545
Chevrolet,Silverado 1500,2015,8,4wd,43450
Chevrolet,Silverado 1500,2015,6,4wd,37680
Chevrolet,Silverado 1500,2015,6,4wd,35435
Chevrolet,Silverado 1500,2015,6,rwd,33340
Chevrolet,Silverado 1500,2015,6,4wd,42010
Chevrolet,Silverado 1500,2015,6,4wd,42310
Chevrolet,Silverado 1500,2015,8,rwd,47875
Chevrolet,Silverado 1500,2015,8,rwd,42270
Chevrolet,Silverado 1500,2015,8,4wd,51150
Chevrolet,Silverado 1500,2015,6,4wd,34110
Chevrolet,Silverado 1500,2015,6,4wd,35135
Chevrolet,Silverado 1500,2015,6,4wd,30345
Chevrolet,Silverado 1500,2015,6,4wd,32095
Chevrolet,Silverado 1500,2015,6,rwd,30130
Chevrolet,Silverado 1500,2015,8,rwd,41970
Chevrolet,Silverado 1500,2015,6,rwd,34530
Chevrolet,Silverado 1500,2015,8,4wd,45420
Chevrolet,Silverado 1500,2015,8,4wd,42760
Chevrolet,Silverado 1500,2015,6,4wd,40620
Chevrolet,Silverado 1500,2015,6,rwd,36090
Chevrolet,Silverado 1500,2015,6,rwd,26495
Chevrolet,Silverado 1500,2015,6,4wd,40320
Chevrolet,Silverado 1500,2015,6,rwd,31625
Chevrolet,Silverado 1500,2015,6,4wd,30045
Chevrolet,Silverado 1500,2015,6,4wd,37730
Chevrolet,Silverado 1500,2015,6,rwd,34230
Chevrolet,Silverado 1500,2015,8,4wd,45810
Chevrolet,Silverado 1500,2015,6,rwd,38635
Chevrolet,Silverado 1500,2015,8,4wd,50850
Chevrolet,Silverado 1500,2015,6,4wd,39420
Chevrolet,Silverado 1500,2015,6,4wd,37380
Chevrolet,Silverado 1500,2015,8,rwd,40100
Chevrolet,Silverado 1500,2015,8,rwd,42560
Chevrolet,Silverado 1500,2015,8,rwd,42860
Chevrolet,Silverado 1500,2015,8,4wd,45120
Chevrolet,Silverado 1500,2015,8,rwd,47575
Chevrolet,Silverado 1500,2015,6,rwd,31940
Chevrolet,Silverado 1500,2015,6,rwd,38335
Chevrolet,Silverado 1500,2015,6,rwd,35870
Chevrolet,Silverado 1500,2015,6,rwd,28155
Chevrolet,Silverado 1500,2015,6,4wd,36825
Chevrolet,Silverado 1500,2015,6,rwd,26105
Chevrolet,Silverado 1500,2015,6,4wd,37125
Chevrolet,Silverado 1500,2015,6,rwd,33215
Chevrolet,Silverado 1500,2015,8,rwd,39510
Chevrolet,Silverado 1500,2015,6,rwd,36390
Chevrolet,Silverado 1500,2015,6,rwd,36745
Chevrolet,Silverado 1500,2015,6,rwd,34280
Chevrolet,Silverado 1500,2015,6,4wd,32395
Chevrolet,Silverado 1500,2015,6,rwd,31750
Chevrolet,Silverado 1500,2015,6,rwd,37045
Chevrolet,Silverado 1500,2015,6,4wd,39540
Chevrolet,Silverado 1500,2015,6,4wd,39240
Chevrolet,Silverado 1500,2016,6,rwd,35825
Chevrolet,Silverado 1500,2016,8,rwd,39685
Chevrolet,Silverado 1500,2016,6,4wd,31035
Chevrolet,Silverado 1500,2016,6,rwd,32870
Chevrolet,Silverado 1500,2016,6,4wd,43775
Chevrolet,Silverado 1500,2016,6,rwd,35545
Chevrolet,Silverado 1500,2016,6,4wd,36935
Chevrolet,Silverado 1500,2016,6,4wd,38590
Chevrolet,Silverado 1500,2016,8,rwd,41250
Chevrolet,Silverado 1500,2016,6,rwd,31120
Chevrolet,Silverado 1500,2016,8,4wd,47135
Chevrolet,Silverado 1500,2016,8,4wd,48500
Chevrolet,Silverado 1500,2016,8,4wd,44475
Chevrolet,Silverado 1500,2016,6,rwd,33170
Chevrolet,Silverado 1500,2016,8,4wd,46835
Chevrolet,Silverado 1500,2016,6,4wd,33060
Chevrolet,Silverado 1500,2016,8,4wd,53315
Chevrolet,Silverado 1500,2016,6,rwd,38290
Chevrolet,Silverado 1500,2016,6,4wd,31335
Chevrolet,Silverado 1500,2016,6,rwd,33295
Chevrolet,Silverado 1500,2016,8,rwd,38740
Chevrolet,Silverado 1500,2016,6,4wd,41185
Chevrolet,Silverado 1500,2016,8,rwd,43710
Chevrolet,Silverado 1500,2016,6,rwd,27485
Chevrolet,Silverado 1500,2016,6,4wd,36980
Chevrolet,Silverado 1500,2016,8,rwd,44010
Chevrolet,Silverado 1500,2016,6,4wd,33360
Chevrolet,Silverado 1500,2016,8,4wd,45640
Chevrolet,Silverado 1500,2016,8,4wd,45170
Chevrolet,Silverado 1500,2016,6,4wd,35100
Chevrolet,Silverado 1500,2016,6,4wd,39275
Chevrolet,Silverado 1500,2016,8,rwd,49740
Chevrolet,Silverado 1500,2016,8,rwd,50040
Chevrolet,Silverado 1500,2016,6,rwd,29510
Chevrolet,Silverado 1500,2016,6,4wd,36850
Chevrolet,Silverado 1500,2016,8,4wd,48200
Chevrolet,Silverado 1500,2016,6,4wd,38890
Chevrolet,Silverado 1500,2016,6,4wd,38695
Chevrolet,Silverado 1500,2016,8,4wd,40090
Chevrolet,Silverado 1500,2016,8,4wd,41890
Chevrolet,Silverado 1500,2016,8,4wd,43260
Chevrolet,Silverado 1500,2016,6,4wd,41865
Chevrolet,Silverado 1500,2016,8,4wd,53015
Chevrolet,Silverado 1500,2016,6,4wd,36680
Chevrolet,Silverado 1500,2016,8,rwd,36940
Chevrolet,Silverado 1500,2016,6,rwd,32955
Chevrolet,Silverado 1500,2016,6,rwd,29120
Chevrolet,Silverado 1500,2016,6,rwd,37345
Chevrolet,Silverado 1500,2016,6,rwd,27095
Chevrolet,Silverado 1500,2016,6,4wd,40495
Chevrolet,Silverado 1500,2017,6,rwd,36035
Chevrolet,Silverado 1500,2017,6,rwd,37835
Chevrolet,Silverado 1500,2017,8,rwd,39230
Chevrolet,Silverado 1500,2017,6,rwd,38980
Chevrolet,Silverado 1500,2017,6,rwd,36515
Chevrolet,Silverado 1500,2017,8,4wd,43950
Chevrolet,Silverado 1500,2017,6,4wd,31525
Chevrolet,Silverado 1500,2017,6,4wd,33850
Chevrolet,Silverado 1500,2017,8,rwd,44350
Chevrolet,Silverado 1500,2017,8,4wd,47175
Chevrolet,Silverado 1500,2017,6,4wd,44465
Chevrolet,Silverado 1500,2017,6,4wd,42075
Chevrolet,Silverado 1500,2017,8,4wd,47475
Chevrolet,Silverado 1500,2017,8,4wd,46180
Chevrolet,Silverado 1500,2017,6,4wd,33550
Chevrolet,Silverado 1500,2017,6,4wd,39965
Chevrolet,Silverado 1500,2017,6,4wd,35590
Chevrolet,Silverado 1500,2017,6,rwd,27975
Chevrolet,Silverado 1500,2017,8,rwd,41590
Chevrolet,Silverado 1500,2017,8,rwd,44050
Chevrolet,Silverado 1500,2017,6,4wd,37370
Chevrolet,Silverado 1500,2017,8,4wd,54925
Chevrolet,Silverado 1500,2017,6,rwd,27585
Chevrolet,Silverado 1500,2017,6,rwd,33860
Chevrolet,Silverado 1500,2017,6,rwd,33445
Chevrolet,Silverado 1500,2017,8,4wd,48740
Chevrolet,Silverado 1500,2017,8,4wd,45860
Chevrolet,Silverado 1500,2017,8,rwd,40375
Chevrolet,Silverado 1500,2017,8,4wd,54625
Chevrolet,Silverado 1500,2017,8,4wd,42380
Chevrolet,Silverado 1500,2017,6,rwd,29610
Chevrolet,Silverado 1500,2017,8,rwd,51350
Chevrolet,Silverado 1500,2017,6,rwd,30000
Chevrolet,Silverado 1500,2017,8,rwd,37430
Chevrolet,Silverado 1500,2017,6,4wd,40985
Chevrolet,Silverado 1500,2017,6,4wd,39185
Chevrolet,Silverado 1500,2017,6,4wd,37670
Chevrolet,Silverado 1500,2017,8,4wd,44815
Chevrolet,Silverado 1500,2017,6,4wd,31825
Chevrolet,Silverado 1500,2017,6,4wd,37425
Chevrolet,Silverado 1500,2017,8,rwd,51650
Chevrolet,Silverado 1500,2017,8,4wd,49040
Chevrolet,Silverado 1500,2017,6,4wd,37340
Chevrolet,Silverado 1500,2017,6,4wd,39280
Chevrolet,Silverado 1500,2017,6,rwd,33985
Chevrolet,Silverado 1500,2017,8,4wd,40580
Chevrolet,Silverado 1500,2017,6,rwd,31610
Chevrolet,Silverado 1500,2017,6,4wd,39580
Chevrolet,Silverado 1500,2017,6,4wd,42555
Chevrolet,Silverado 1500,2017,6,rwd,33360
Cadillac,Sixty Special,1993,8,fwd,2000
Buick,Skylark,1996,4,fwd,2000
Buick,Skylark,1996,4,fwd,2000
Buick,Skylark,1996,4,fwd,2000
Buick,Skylark,1997,6,fwd,2000
Buick,Skylark,1997,6,fwd,2000
Buick,Skylark,1997,4,fwd,2000
Buick,Skylark,1997,4,fwd,2000
Buick,Skylark,1998,4,fwd,2000
Mercedes-Benz,SL-Class,2015,6,rwd,84000
Mercedes-Benz,SL-Class,2015,8,rwd,106700
Mercedes-Benz,SL-Class,2015,12,rwd,214500
Mercedes-Benz,SL-Class,2015,8,rwd,147300
Mercedes-Benz,SL-Class,2016,8,rwd,108050
Mercedes-Benz,SL-Class,2016,6,rwd,85050
Mercedes-Benz,SL-Class,2016,12,rwd,217550
Mercedes-Benz,SL-Class,2016,8,rwd,149700
Mercedes-Benz,SL-Class,2017,8,rwd,110800
Mercedes-Benz,SL-Class,2017,8,rwd,151350
Mercedes-Benz,SL-Class,2017,12,rwd,219850
Mercedes-Benz,SL-Class,2017,6,rwd,86950
Mercedes-Benz,SLC-Class,2017,6,rwd,60300
Mercedes-Benz,SLC-Class,2017,4,rwd,47950
Mercedes-Benz,SLK-Class,2014,6,rwd,56225
Mercedes-Benz,SLK-Class,2014,8,rwd,68925
Mercedes-Benz,SLK-Class,2014,4,rwd,43525
Mercedes-Benz,SLK-Class,2015,4,rwd,43950
Mercedes-Benz,SLK-Class,2015,6,rwd,57650
Mercedes-Benz,SLK-Class,2015,8,rwd,70850
Mercedes-Benz,SLK-Class,2016,6,rwd,59200
Mercedes-Benz,SLK-Class,2016,4,rwd,47000
Mercedes-Benz,SLK-Class,2016,8,rwd,72600
Mercedes-Benz,SLR McLaren,2007,8,rwd,480000
Mercedes-Benz,SLR McLaren,2008,8,rwd,495000
Mercedes-Benz,SLR McLaren,2009,8,rwd,495000
Mercedes-Benz,SLS AMG GT Final Edition,2015,8,rwd,221580
Mercedes-Benz,SLS AMG GT Final Edition,2015,8,rwd,228080
Mercedes-Benz,SLS AMG GT,2013,8,rwd,199500
Mercedes-Benz,SLS AMG GT,2013,8,rwd,206000
Mercedes-Benz,SLS AMG GT,2014,8,rwd,275000
Mercedes-Benz,SLS AMG GT,2014,8,rwd,201500
Mercedes-Benz,SLS AMG GT,2014,8,rwd,208000
Mercedes-Benz,SLS AMG,2011,8,rwd,183000
Mercedes-Benz,SLS AMG,2012,8,rwd,189600
Mercedes-Benz,SLS AMG,2012,8,rwd,196100
Acura,SLX,1997,6,4wd,2397
Acura,SLX,1997,6,4wd,2488
Acura,SLX,1998,6,4wd,2816
Acura,SLX,1999,6,4wd,2934
Pontiac,Solstice,2007,4,rwd,21515
Pontiac,Solstice,2007,4,rwd,26515
Pontiac,Solstice,2008,4,rwd,22455
Pontiac,Solstice,2008,4,rwd,28135
Pontiac,Solstice,2008,4,rwd,31750
Pontiac,Solstice,2008,4,rwd,28400
Pontiac,Solstice,2009,4,rwd,24275
Pontiac,Solstice,2009,4,rwd,30375
Pontiac,Solstice,2009,4,rwd,29410
Pontiac,Solstice,2009,4,rwd,26225
Pontiac,Solstice,2009,4,rwd,29485
Hyundai,Sonata Hybrid,2015,4,fwd,26000
Hyundai,Sonata Hybrid,2015,4,fwd,29500
Hyundai,Sonata Hybrid,2016,4,fwd,26000
Hyundai,Sonata Hybrid,2016,4,fwd,30100
Hyundai,Sonata Hybrid,2016,4,fwd,30100
Hyundai,Sonata Hybrid,2017,4,fwd,26000
Hyundai,Sonata Hybrid,2017,4,fwd,30100
Hyundai,Sonata Hybrid,2017,4,fwd,30100
Hyundai,Sonata,2015,4,fwd,23175
Hyundai,Sonata,2015,4,fwd,26525
Hyundai,Sonata,2015,4,fwd,28575
Hyundai,Sonata,2015,4,fwd,23175
Hyundai,Sonata,2015,4,fwd,26525
Hyundai,Sonata,2015,4,fwd,26525
Hyundai,Sonata,2015,4,fwd,33525
Hyundai,Sonata,2015,4,fwd,21150
Hyundai,Sonata,2015,4,fwd,33525
Hyundai,Sonata,2015,4,fwd,28575
Hyundai,Sonata,2015,4,fwd,21150
Hyundai,Sonata,2015,4,fwd,26525
Hyundai,Sonata,2015,4,fwd,23275
Hyundai,Sonata,2016,4,fwd,28925
Hyundai,Sonata,2016,4,fwd,27350
Hyundai,Sonata,2016,4,fwd,27350
Hyundai,Sonata,2016,4,fwd,21750
Hyundai,Sonata,2016,4,fwd,23400
Hyundai,Sonata,2016,4,fwd,34075
Hyundai,Sonata,2016,4,fwd,28925
Hyundai,Sonata,2016,4,fwd,23725
Hyundai,Sonata,2016,4,fwd,23400
Hyundai,Sonata,2016,4,fwd,21750
Hyundai,Sonata,2016,4,fwd,23725
Hyundai,Sonata,2017,4,fwd,21600
Hyundai,Sonata,2017,4,fwd,27150
Hyundai,Sonata,2017,4,fwd,23400
Hyundai,Sonata,2017,4,fwd,26600
Hyundai,Sonata,2017,4,fwd,23400
Hyundai,Sonata,2017,4,fwd,23125
Hyundai,Sonata,2017,4,fwd,21600
Hyundai,Sonata,2017,4,fwd,21950
Hyundai,Sonata,2017,4,fwd,34350
Hyundai,Sonata,2017,4,fwd,26600
Hyundai,Sonata,2017,4,fwd,21950
Hyundai,Sonata,2017,4,fwd,27150
Chevrolet,Sonic,2015,4,fwd,15495
Chevrolet,Sonic,2015,4,fwd,21945
Chevrolet,Sonic,2015,4,fwd,16095
Chevrolet,Sonic,2015,4,fwd,18835
Chevrolet,Sonic,2015,4,fwd,21345
Chevrolet,Sonic,2015,4,fwd,14845
Chevrolet,Sonic,2015,4,fwd,18235
Chevrolet,Sonic,2015,4,fwd,17845
Chevrolet,Sonic,2015,4,fwd,17245
Chevrolet,Sonic,2015,4,fwd,19680
Chevrolet,Sonic,2015,4,fwd,20545
Chevrolet,Sonic,2015,4,fwd,14245
Chevrolet,Sonic,2015,4,fwd,20245
Chevrolet,Sonic,2015,4,fwd,19945
Chevrolet,Sonic,2015,4,fwd,16455
Chevrolet,Sonic,2015,4,fwd,15855
Chevrolet,Sonic,2016,4,fwd,16155
Chevrolet,Sonic,2016,4,fwd,20095
Chevrolet,Sonic,2016,4,fwd,18145
Chevrolet,Sonic,2016,4,fwd,15595
Chevrolet,Sonic,2016,4,fwd,20345
Chevrolet,Sonic,2016,4,fwd,16755
Chevrolet,Sonic,2016,4,fwd,19780
Chevrolet,Sonic,2016,4,fwd,20095
Chevrolet,Sonic,2016,4,fwd,21495
Chevrolet,Sonic,2016,4,fwd,14345
Chevrolet,Sonic,2016,4,fwd,17545
Chevrolet,Sonic,2016,4,fwd,14945
Chevrolet,Sonic,2016,4,fwd,16195
Chevrolet,Sonic,2016,4,fwd,21495
Chevrolet,Sonic,2017,4,fwd,18170
Chevrolet,Sonic,2017,4,fwd,21215
Chevrolet,Sonic,2017,4,fwd,17580
Chevrolet,Sonic,2017,4,fwd,18970
Chevrolet,Sonic,2017,4,fwd,16395
Chevrolet,Sonic,2017,4,fwd,20415
Chevrolet,Sonic,2017,4,fwd,19720
Chevrolet,Sonic,2017,4,fwd,17530
Chevrolet,Sonic,2017,4,fwd,19720
Chevrolet,Sonic,2017,4,fwd,15145
GMC,Sonoma,2002,6,rwd,16538
GMC,Sonoma,2002,4,rwd,13975
GMC,Sonoma,2002,6,4wd,20793
GMC,Sonoma,2002,4,rwd,17093
GMC,Sonoma,2002,4,rwd,15957
GMC,Sonoma,2002,6,4wd,24492
GMC,Sonoma,2002,4,rwd,15093
GMC,Sonoma,2002,4,rwd,15420
GMC,Sonoma,2002,6,4wd,19675
GMC,Sonoma,2003,4,rwd,14770
GMC,Sonoma,2003,4,rwd,16570
GMC,Sonoma,2003,6,4wd,24670
GMC,Sonoma,2003,6,4wd,21970
GMC,Sonoma,2003,4,rwd,16270
GMC,Sonoma,2003,4,rwd,16220
GMC,Sonoma,2003,6,4wd,20320
GMC,Sonoma,2003,4,rwd,17670
GMC,Sonoma,2003,4,rwd,18270
Kia,Sorento,2015,6,4wd,38500
Kia,Sorento,2015,4,fwd,24300
Kia,Sorento,2015,6,fwd,26700
Kia,Sorento,2015,6,fwd,36700
Kia,Sorento,2015,6,4wd,41700
Kia,Sorento,2015,6,fwd,31700
Kia,Sorento,2015,6,4wd,33500
Kia,Sorento,2015,4,4wd,26100
Kia,Sorento,2015,6,fwd,39900
Kia,Sorento,2015,6,4wd,28500
Kia,Sorento,2016,6,fwd,38300
Kia,Sorento,2016,4,4wd,28200
Kia,Sorento,2016,6,4wd,33900
Kia,Sorento,2016,6,fwd,28700
Kia,Sorento,2016,6,4wd,40100
Kia,Sorento,2016,4,4wd,32900
Kia,Sorento,2016,4,fwd,25100
Kia,Sorento,2016,6,4wd,43300
Kia,Sorento,2016,6,fwd,32100
Kia,Sorento,2016,4,fwd,26400
Kia,Sorento,2016,6,fwd,41500
Kia,Sorento,2016,4,fwd,31100
Kia,Sorento,2016,6,4wd,30500
Kia,Sorento,2016,4,fwd,39900
Kia,Sorento,2016,4,4wd,41700
Kia,Sorento,2017,4,4wd,28500
Kia,Sorento,2017,6,fwd,28990
Kia,Sorento,2017,6,fwd,33100
Kia,Sorento,2017,6,4wd,40400
Kia,Sorento,2017,4,fwd,31500
Kia,Sorento,2017,6,fwd,38600
Kia,Sorento,2017,6,4wd,45700
Kia,Sorento,2017,6,fwd,43900
Kia,Sorento,2017,6,4wd,30790
Kia,Sorento,2017,4,fwd,25400
Kia,Sorento,2017,6,4wd,34900
Kia,Sorento,2017,4,fwd,26700
Kia,Sorento,2017,4,4wd,33300
Kia,Soul EV,2015,0,fwd,35700
Kia,Soul EV,2015,0,fwd,33700
Kia,Soul EV,2016,0,fwd,33950
Kia,Soul EV,2016,0,fwd,31950
Kia,Soul EV,2016,0,fwd,35950
Kia,Soul,2014,4,fwd,16900
Kia,Soul,2014,4,fwd,20500
Kia,Soul,2014,4,fwd,18400
Kia,Soul,2014,4,fwd,14900
Kia,Soul,2015,4,fwd,15190
Kia,Soul,2015,4,fwd,17190
Kia,Soul,2015,4,fwd,20790
Kia,Soul,2015,4,fwd,18690
Kia,Soul,2016,4,fwd,17400
Kia,Soul,2016,4,fwd,15900
Kia,Soul,2016,4,fwd,21300
Kia,Soul,2016,4,fwd,19400
Chevrolet,Spark EV,2014,0,fwd,26685
Chevrolet,Spark EV,2014,0,fwd,27010
Chevrolet,Spark EV,2015,0,fwd,25170
Chevrolet,Spark EV,2015,0,fwd,25560
Chevrolet,Spark EV,2016,0,fwd,25510
Chevrolet,Spark EV,2016,0,fwd,25120
Chevrolet,Spark,2015,4,fwd,14040
Chevrolet,Spark,2015,4,fwd,15095
Chevrolet,Spark,2015,4,fwd,15440
Chevrolet,Spark,2015,4,fwd,12270
Chevrolet,Spark,2015,4,fwd,13580
Chevrolet,Spark,2015,4,fwd,16535
Chevrolet,Spark,2016,4,fwd,14685
Chevrolet,Spark,2016,4,fwd,17285
Chevrolet,Spark,2016,4,fwd,15785
Chevrolet,Spark,2016,4,fwd,13760
Chevrolet,Spark,2016,4,fwd,12660
Chevrolet,Spark,2016,4,fwd,16185
Chevrolet,Spark,2017,4,fwd,16325
Chevrolet,Spark,2017,4,fwd,13000
Chevrolet,Spark,2017,4,fwd,14100
Chevrolet,Spark,2017,4,fwd,15925
Chevrolet,Spark,2017,4,fwd,14825
Chevrolet,Spark,2017,4,fwd,17425
Kia,Spectra,2007,4,fwd,12895
Kia,Spectra,2007,4,fwd,15995
Kia,Spectra,2007,4,fwd,15895
Kia,Spectra,2007,4,fwd,15995
Kia,Spectra,2007,4,fwd,14895
Kia,Spectra,2007,4,fwd,16995
Kia,Spectra,2007,4,fwd,16995
Kia,Spectra,2008,4,fwd,15895
Kia,Spectra,2008,4,fwd,16995
Kia,Spectra,2008,4,fwd,15995
Kia,Spectra,2008,4,fwd,14895
Kia,Spectra,2008,4,fwd,15995
Kia,Spectra,2008,4,fwd,16995
Kia,Spectra,2008,4,fwd,13895
Kia,Spectra,2008,4,fwd,12895
